producto_id;sac
1873;2936220000
1874;2936230000
1875;2936240000
1876;2936250000
1877;2936260000
1878;2936270000
1879;2936280000
1880;2936290000
1881;2936901000
1882;2936909000
1883;2937110000
1884;2937120000
1885;2937190000
1886;2937210000
1887;2937220000
1888;2937230000
1889;2937290000
1890;2937500000
1891;2937901100
1892;2937901900
1893;2937902000
1894;2937909000
1895;2938100000
1896;2938900000
1897;2939110000
1898;2939190000
1899;2939201000
1900;2939209000
1901;2939300000
1902;2939410000
1903;2939420000
1904;2939430000
1905;2939450000
1906;2939490000
1907;2939510000
1908;2939590000
1909;2939610000
1910;2939620000
1911;2939690000
1912;2939720000
1913;2939790000
1914;2939800000
1915;2940000000
1916;2941100000
1917;2941200000
1918;2941300000
1919;2941400000
1920;2941500000
1921;2941900000
1922;2942000000
1923;3001200000
1924;3001901000
1925;3001902000
1926;3001909000
1927;3002121000
1928;3002129000
1929;3002130000
1930;3002150000
1931;3002410000
1932;3002420000
1933;3002491000
1934;3002499000
1935;3002510000
1936;3002590000
1937;3002900000
1938;3003101000
1939;3003102000
1940;3003201000
1941;3003202000
1942;3003310000
1943;3003391000
1944;3003392000
1945;3003411000
1946;3003431000
1947;3003491000
1948;3003492000
1949;3003600000
1950;3003901100
1951;3003901200
1952;3003902100
1953;3003902200
1954;3003909100
1955;3003909200
1956;3004101000
1957;3004102000
1958;3004201000
1959;3004202000
1960;3004310000
1961;3004321000
1962;3004322000
1963;3004391000
1964;3004392000
1965;3004411000
1966;3004412000
1967;3004421000
1968;3004422000
1969;3004431000
1970;3004432000
1971;3004491000
1972;3004492000
1973;3004501000
1974;3004502000
1975;3004600000
1976;3004901100
1977;3004901200
1978;3004902100
1979;3004902200
1980;3004909100
1981;3004909200
1982;3005100000
1983;3005900000
1984;3006100000
1985;3006301000
1986;3006302000
1987;3006400000
1988;3006500000
1989;3006600000
1990;3006700000
1991;3006910000
1992;3006920000
1993;3006931100
1994;3006931900
1995;3006932100
1996;3006932900
1997;3101000000
1998;3102100000
1999;3102210000
2000;3102290000
2001;3102300000
2002;3102400000
2003;3102500000
2004;3102600000
2005;3102800000
2006;3102901000
2007;3102909000
2008;3103190000
2009;3103901000
2010;3103909000
2011;3104200000
2012;3104300000
2013;3104901000
2014;3104909000
2015;3105100000
2016;3105200000
2017;3105300000
2018;3105400000
2019;3105510000
2020;3105590000
2021;3105600000
2022;3105900000
2023;3201100000
2024;3201200000
2025;3201900000
2026;3202100000
2027;3202900000
2028;3203000000
2029;3204110000
2030;3204120000
2031;3204130000
2032;3204140000
2033;3204150000
2034;3204160000
2035;3204170000
2036;3204180000
2037;3204190000
2038;3204200000
2039;3204900000
2040;3205000000
2041;3206110000
2042;3206190000
2043;3206200000
2044;3206410000
2045;3206420000
2046;3206491000
2047;3206492000
2048;3206499000
2049;3206500000
2050;3207100000
2051;3207200000
2052;3207300000
2053;3207400000
2054;3208101000
2055;3208102000
2056;3208103000
2057;3208104000
2058;3208105000
2059;3208109000
2060;3208201000
2061;3208202000
2062;3208203000
2063;3208204000
2064;3208209000
2065;3208901000
2066;3208902000
2067;3208903000
2068;3208904000
2069;3208905000
2070;3208909100
2071;3208909200
2072;3209101000
2073;3209109000
2074;3209901000
2075;3209902000
2076;3210001000
2077;3210009000
2078;3211000000
2079;3212100000
2080;3212901000
2081;3212902000
2082;3212909000
2083;3213100000
2084;3213900000
2085;3214101100
2086;3214101900
2087;3214102000
2088;3214900000
2089;3215111000
2090;3215112000
2091;3215113000
2092;3215114000
2093;3215115000
2094;3215119000
2095;3215191000
2096;3215192000
2097;3215193000
2098;3215194000
2099;3215195000
2100;3215199000
2101;3215900000
2102;3301120000
2103;3301130000
2104;3301191000
2105;3301192000
2106;3301199000
2107;3301240000
2108;3301250000
2109;3301291000
2110;3301292000
2111;3301293000
2112;3301294000
2113;3301299000
2114;3301300000
2115;3301900000
2116;3302101000
2117;3302102000
2118;3302901000
2119;3302902000
2120;3302909000
2121;3303000000
2122;3304100000
2123;3304200000
2124;3304300000
2125;3304910000
2126;3304990000
2127;3305100000
2128;3305200000
2129;3305300000
2130;3305900000
2131;3306100000
2132;3306200000
2133;3306900000
2134;3307100000
2135;3307200000
2136;3307300000
2137;3307410000
2138;3307490000
2139;3307901000
2140;3307909000
2141;3401111100
2142;3401111900
2143;3401112000
2144;3401113000
2145;3401190000
2146;3401201000
2147;3401209000
2148;3401300000
2149;3402310000
2150;3402391000
2151;3402399000
2152;3402410000
2153;3402420000
2154;3402490000
2155;3402500000
2156;3402901100
2157;3402901900
2158;3402902000
2159;3403110000
2160;3403190000
2161;3403911000
2162;3403919000
2163;3403990000
2164;3404200000
2165;3404901000
2166;3404909000
2167;3405100000
2168;3405200000
2169;3405300000
2170;3405400000
2171;3405901000
2172;3405902000
2173;3405909000
2174;3406000000
2175;3407000000
2176;3501100000
2177;3501900000
2178;3502110000
2179;3502190000
2180;3502200000
2181;3502900000
2182;3503001000
2183;3503009000
2184;3504000000
2185;3505101000
2186;3505102000
2187;3505109000
2188;3505200000
2189;3506100000
2190;3506911000
2191;3506912000
2192;3506919000
2193;3506990000
2194;3507100000
2195;3507900000
2196;3601000000
2197;3602001000
2198;3602009000
2199;3603100000
2200;3603200000
2201;3603300000
2202;3603400000
2203;3603600000
2204;3604100000
2205;3604900000
2206;3605000000
2207;3606100000
2208;3606901000
2209;3606909000
2210;3701100000
2211;3701200000
2212;3701301000
2213;3701309000
2214;3701910000
2215;3701990000
2216;3702100000
2217;3702311000
2218;3702319000
2219;3702321000
2220;3702329000
2221;3702391000
2222;3702399000
2223;3702411000
2224;3702419000
2225;3702429000
2226;3702431000
2227;3702439000
2228;3702441000
2229;3702449000
2230;3702521000
2231;3702522000
2232;3702530000
2233;3702540000
2234;3702550000
2235;3702560000
2236;3702960000
2237;3702970000
2238;3702980000
2239;3703100000
2240;3703200000
2241;3703901000
2242;3703909000
2243;3704000000
2244;3705000000
2245;3706100000
2246;3706900000
2247;3707100000
2248;3707900000
2249;3801100000
2250;3801200000
2251;3801300000
2252;3801900000
2253;3802100000
2254;3802900000
2255;3803000000
2256;3804000000
2257;3805100000
2258;3805901000
2259;3805909000
2260;3806100000
2261;3806200000
2262;3806300000
2263;3806900000
2264;3807000000
2265;3808591100
2266;3808591400
2267;3808591500
2268;3808591900
2269;3808592100
2270;3808592900
2271;3808593200
2272;3808593900
2273;3808594000
2274;3808595900
2275;3808599200
2276;3808599900
2277;3808610000
2278;3808620000
2279;3808690000
2280;3808911000
2281;3808912000
2282;3808913100
2283;3808913900
2284;3808914000
2285;3808915000
2286;3808919000
2287;3808921000
2288;3808929000
2289;3808930000
2290;3808941000
2291;3808949000
2292;3808991000
2293;3808992100
2294;3808992900
2295;3808993000
2296;3808999000
2297;3809100000
2298;3809910000
2299;3809920000
2300;3809930000
2301;3810100000
2302;3810900000
2303;3811110000
2304;3811190000
2305;3811211000
2306;3811219000
2307;3811290000
2308;3811900000
2309;3812100000
2310;3812200000
2311;3812310000
2312;3812391000
2313;3812392100
2314;3812392900
2315;3813000000
2316;3814001000
2317;3814009000
2318;3815110000
2319;3815120000
2320;3815190000
2321;3815901000
2322;3815909000
2323;3816001000
2324;3816009000
2325;3817001000
2326;3817002000
2327;3818000000
2328;3819000000
2329;3820000000
2330;3821001000
2331;3821002000
2332;3822110000
2333;3822120000
2334;3822130000
2335;3822190000
2336;3822900000
2337;3823110000
2338;3823120000
2339;3823130000
2340;3823190000
2341;3823700000
2342;3824101000
2343;3824109000
2344;3824300000
2345;3824400000
2346;3824500000
2347;3824600000
2348;3824810000
2349;3824820000
2350;3824830000
2351;3824840000
2352;3824870000
2353;3824880000
2354;3824890000
2355;3824910000
2356;3824920000
2357;3824991000
2358;3824992000
2359;3824993000
2360;3824994000
2361;3824995100
2362;3824995900
2363;3824996000
2364;3824997000
2365;3824998000
2366;3824999100
2367;3824999200
2368;3824999910
2369;3824999990
2370;3825100000
2371;3825200000
2372;3825300000
2373;3825490000
2374;3825500000
2375;3825690000
2376;3825900000
2377;3826000000
2378;3827110000
2379;3827130000
2380;3827200000
2381;3827310000
2382;3827390000
2383;3827400000
2384;3827510000
2385;3827590000
2386;3827610000
2387;3827620000
2388;3827630000
2389;3827640000
2390;3827650000
2391;3827680000
2392;3827690000
2393;3827900000
2394;3901100000
2395;3901200000
2396;3901300000
2397;3901400000
2398;3901900000
2399;3902100000
2400;3902200000
2401;3902300000
2402;3902900000
2403;3903110000
2404;3903190000
2405;3903200000
2406;3903300000
2407;3903900000
2408;3904100000
2409;3904211000
2410;3904212000
2411;3904219000
2412;3904221000
2413;3904229000
2414;3904300000
2415;3904400000
2416;3904500000
2417;3904610000
2418;3904690000
2419;3904900000
2420;3905120000
2421;3905190000
2422;3905210000
2423;3905290000
2424;3905300000
2425;3905910000
2426;3905990000
2427;3906100000
2428;3906900000
2429;3907100000
2430;3907210000
2431;3907290000
2432;3907300000
2433;3907400000
2434;3907501000
2435;3907509000
2436;3907610000
2437;3907690000
2438;3907700000
2439;3907912000
2440;3907918000
2441;3907991010
2442;3907991090
2443;3907999000
2444;3908100000
2445;3908900000
2446;3909100000
2447;3909200000
2448;3909310000
2449;3909390000
2450;3909400000
2451;3909500000
2452;3910000000
2453;3911100000
2454;3911900000
2455;3912110000
2456;3912120000
2457;3912200000
2458;3912310000
2459;3912390000
2460;3912900000
2461;3913100000
2462;3913900000
2463;3914000000
2464;3915100000
2465;3915200000
2466;3915300000
2467;3915900000
2468;3916101000
2469;3916109000
2470;3916201000
2471;3916209000
2472;3916901100
2473;3916901900
2474;3916909000
2475;3917100000
2476;3917210000
2477;3917220000
2478;3917231000
2479;3917232000
2480;3917233000
2481;3917239000
2482;3917291000
2483;3917299000
2484;3917310000
2485;3917321100
2486;3917321900
2487;3917323000
2488;3917324000
2489;3917325000
2490;3917329100
2491;3917329900
2492;3917332000
2493;3917339000
2494;3917392000
2495;3917399000
2496;3917401000
2497;3917402000
2498;3917403000
2499;3917409000
2500;3918100000
2501;3918900000
2502;3919101000
2503;3919109000
2504;3919900000
2505;3920101100
2506;3920101900
2507;3920102000
2508;3920109100
2509;3920109900
2510;3920201300
2511;3920201400
2512;3920201500
2513;3920201900
2514;3920202100
2515;3920202900
2516;3920209000
2517;3920301100
2518;3920301900
2519;3920302000
2520;3920431100
2521;3920431900
2522;3920432000
2523;3920433100
2524;3920433200
2525;3920433300
2526;3920433400
2527;3920433900
2528;3920491100
2529;3920491900
2530;3920492000
2531;3920493111
2532;3920493119
2533;3920493190
2534;3920493200
2535;3920493300
2536;3920493400
2537;3920493900
2538;3920511000
2539;3920519000
2540;3920590000
2541;3920610000
2542;3920621300
2543;3920621400
2544;3920621900
2545;3920622100
2546;3920622900
2547;3920629000
2548;3920630000
2549;3920690000
2550;3920711100
2551;3920711200
2552;3920711900
2553;3920712100
2554;3920712900
2555;3920730000
2556;3920791000
2557;3920799000
2558;3920910000
2559;3920921300
2560;3920921400
2561;3920921500
2562;3920921600
2563;3920921900
2564;3920922000
2565;3920930000
2566;3920940000
2567;3920990000
2568;3921110000
2569;3921120000
2570;3921130000
2571;3921140000
2572;3921191000
2573;3921199000
2574;3921901000
2575;3921902000
2576;3921903000
2577;3921904100
2578;3921904200
2579;3921904300
2580;3921904400
2581;3921909000
2582;3922101000
2583;3922102000
2584;3922200000
2585;3922900000
2586;3923101000
2587;3923102000
2588;3923109000
2589;3923211000
2590;3923212000
2591;3923219000
2592;3923291000
2593;3923299000
2594;3923301000
2595;3923302000
2596;3923309100
2597;3923309300
2598;3923309900
2599;3923401000
2600;3923409000
2601;3923501000
2602;3923502000
2603;3923503000
2604;3923504000
2605;3923509000
2606;3923901000
2607;3923902000
2608;3923903000
2609;3923909000
2610;3924101000
2611;3924109000
2612;3924901000
2613;3924909000
2614;3925100000
2615;3925200000
2616;3925300000
2617;3925901000
2618;3925902000
2619;3925909000
2620;3926101000
2621;3926109000
2622;3926200000
2623;3926300000
2624;3926400000
2625;3926901000
2626;3926902000
2627;3926903000
2628;3926904000
2629;3926905000
2630;3926909100
2631;3926909200
2632;3926909300
2633;3926909400
2634;3926909500
2635;3926909900
2636;4001100000
2637;4001210000
2638;4001220000
2639;4001290000
2640;4001300000
2641;4002110000
2642;4002190000
2643;4002200000
2644;4002310000
2645;4002390000
2646;4002410000
2647;4002490000
2648;4002510000
2649;4002590000
2650;4002600000
2651;4002700000
2652;4002800000
2653;4002910000
2654;4002990000
2655;4003000000
2656;4004000000
2657;4005100000
2658;4005200000
2659;4005911000
2660;4005919000
2661;4005991000
2662;4005999000
2663;4006100000
2664;4006900000
2665;4007001000
2666;4007002000
2667;4008110000
2668;4008191000
2669;4008199000
2670;4008211000
2671;4008212000
2672;4008219000
2673;4008291000
2674;4008299000
2675;4009111000
2676;4009119000
2677;4009120000
2678;4009210000
2679;4009220000
2680;4009310000
2681;4009320000
2682;4009410000
2683;4009420000
2684;4010110000
2685;4010120000
2686;4010191000
2687;4010199000
2688;4010310000
2689;4010320000
2690;4010330000
2691;4010340000
2692;4010350000
2693;4010360000
2694;4010390000
2695;4011100000
2696;4011201000
2697;4011209000
2698;4011300000
2699;4011400000
2700;4011500000
2701;4011701000
2702;4011709000
2703;4011801100
2704;4011801200
2705;4011809100
2706;4011809200
2707;4011901000
2708;4011909000
2709;4012110000
2710;4012120000
2711;4012130000
2712;4012190000
2713;4012200000
2714;4012901000
2715;4012902000
2716;4012903100
2717;4012903200
2718;4012903900
2719;4013100000
2720;4013200000
2721;4013901000
2722;4013909000
2723;4014100000
2724;4014900000
2725;4015121000
2726;4015129000
2727;4015190000
2728;4015900000
2729;4016100000
2730;4016910000
2731;4016921000
2732;4016929000
2733;4016930000
2734;4016940000
2735;4016950000
2736;4016991000
2737;4016993100
2738;4016993900
2739;4016999000
2740;4017001000
2741;4017009000
2742;4101201100
2743;4101201900
2744;4101202000
2745;4101209000
2746;4101501100
2747;4101501900
2748;4101509000
2749;4101901100
2750;4101901900
2751;4101902000
2752;4101909000
2753;4102100000
2754;4102210000
2755;4102291000
2756;4102299000
2757;4103209000
2758;4103301000
2759;4103309000
2760;4103901100
2761;4103901900
2762;4103909100
2763;4103909900
2764;4104111100
2765;4104111900
2766;4104112100
2767;4104112200
2768;4104112300
2769;4104191100
2770;4104191900
2771;4104192100
2772;4104192200
2773;4104192300
2774;4104192400
2775;4104411000
2776;4104419000
2777;4104491000
2778;4104499000
2779;4105100000
2780;4105300000
2781;4106210000
2782;4106220000
2783;4106311000
2784;4106319000
2785;4106320000
2786;4106400000
2787;4106920000
2788;4107111000
2789;4107119000
2790;4107121000
2791;4107129000
2792;4107191000
2793;4107199000
2794;4107910000
2795;4107920000
2796;4107990000
2797;4112000000
2798;4113100000
2799;4113200000
2800;4113300000
2801;4113900000
2802;4114100000
2803;4114200000
2804;4115100000
2805;4115200000
2806;4201000000
2807;4202110000
2808;4202120000
2809;4202190000
2810;4202210000
2811;4202220000
2812;4202290000
2813;4202310000
2814;4202320000
2815;4202390000
2816;4202910000
2817;4202920000
2818;4202990000
2819;4203101000
2820;4203109000
2821;4203211000
2822;4203219000
2823;4203291000
2824;4203299000
2825;4203300000
2826;4203400000
2827;4205001000
2828;4205009000
2829;4206001000
2830;4206009000
2831;4301100000
2832;4301600000
2833;4301800000
2834;4301900000
2835;4302190000
2836;4302200000
2837;4302300000
2838;4303100000
2839;4303900000
2840;4304001000
2841;4304009000
2842;4401110000
2843;4401120000
2844;4401210000
2845;4401220000
2846;4401310000
2847;4401320000
2848;4401390000
2849;4401490000
2850;4402100000
2851;4402900000
2852;4403110000
2853;4403120000
2854;4403210000
2855;4403220000
2856;4403240000
2857;4403250000
2858;4403260000
2859;4403420000
2860;4403490000
2861;4403910000
2862;4403980000
2863;4403990000
2864;4404100000
2865;4404200000
2866;4405000000
2867;4406110000
2868;4406910000
2869;4406920000
2870;4407110000
2871;4407120000
2872;4407190000
2873;4407210000
2874;4407220000
2875;4407250000
2876;4407260000
2877;4407290000
2878;4407910000
2879;4407920000
2880;4407930000
2881;4407940000
2882;4407950000
2883;4407960000
2884;4407990000
2885;4408100000
2886;4408310000
2887;4408391000
2888;4408399000
2889;4408900000
2890;4409100000
2891;4409210000
2892;4409220000
2893;4409290000
2894;4410111000
2895;4410112000
2896;4410113000
2897;4410119000
2898;4410121000
2899;4410129000
2900;4410191100
2901;4410191900
2902;4410192100
2903;4410192200
2904;4410192300
2905;4410192900
2906;4410900000
2907;4411121100
2908;4411121900
2909;4411122100
2910;4411122900
2911;4411131100
2912;4411131900
2913;4411132100
2914;4411132900
2915;4411141100
2916;4411141900
2917;4411142100
2918;4411142900
2919;4411921000
2920;4411929000
2921;4411931000
2922;4411939000
2923;4411941900
2924;4411949100
2925;4411949900
2926;4412101100
2927;4412101200
2928;4412101900
2929;4412102100
2930;4412102200
2931;4412102900
2932;4412109900
2933;4412310000
2934;4412330000
2935;4412340000
2936;4412390000
2937;4412429000
2938;4412490000
2939;4412521000
2940;4412529000
2941;4412590000
2942;4412910000
2943;4412920000
2944;4412990000
2945;4413000000
2946;4414100000
2947;4414900000
2948;4415101000
2949;4415109000
2950;4415200000
2951;4416001000
2952;4416009000
2953;4417000000
2954;4418110000
2955;4418190000
2956;4418210000
2957;4418290000
2958;4418300000
2959;4418400000
2960;4418500000
2961;4418731000
2962;4418732000
2963;4418739000
2964;4418740000
2965;4418750000
2966;4418790000
2967;4418820000
2968;4418890000
2969;4418911000
2970;4418919000
2971;4418991000
2972;4418999000
2973;4419110000
2974;4419120000
2975;4419190000
2976;4419200000
2977;4419900000
2978;4420110000
2979;4420190000
2980;4420901000
2981;4420909000
2982;4421100000
2983;4421200000
2984;4421911000
2985;4421919000
2986;4421991000
2987;4421992000
2988;4421999000
2989;4501100000
2990;4501900000
2991;4502000000
2992;4503100000
2993;4503900000
2994;4504100000
2995;4504900000
2996;4601210000
2997;4601220000
2998;4601290000
2999;4601920000
3000;4601930000
3001;4601940000
3002;4601990000
3003;4602110000
3004;4602120000
3005;4602190000
3006;4602900000
3007;4701000000
3008;4702000000
3009;4703110000
3010;4703190000
3011;4703210000
3012;4703290000
3013;4704110000
3014;4704190000
3015;4704210000
3016;4704290000
3017;4705000000
3018;4706100000
3019;4706200000
3020;4706301000
3021;4706910000
3022;4706920000
3023;4706930000
3024;4707100000
3025;4707200000
3026;4707300000
3027;4707900000
3028;4801001000
3029;4801002100
3030;4801002900
3031;4802100000
3032;4802200000
3033;4802400000
3034;4802541000
3035;4802542000
3036;4802543000
3037;4802549000
3038;4802551100
3039;4802551200
3040;4802551900
3041;4802552000
3042;4802553100
3043;4802553200
3044;4802553900
3045;4802559100
3046;4802559900
3047;4802561100
3048;4802561900
3049;4802562000
3050;4802563100
3051;4802563900
3052;4802569100
3053;4802569900
3054;4802571100
3055;4802571200
3056;4802571900
3057;4802572100
3058;4802572200
3059;4802572900
3060;4802579100
3061;4802579200
3062;4802579900
3063;4802581100
3064;4802581200
3065;4802581900
3066;4802589100
3067;4802589900
3068;4802611100
3069;4802611900
3070;4802612000
3071;4802613000
3072;4802621000
3073;4802622000
3074;4802629000
3075;4802691000
3076;4802692000
3077;4802699000
3078;4803000000
3079;4804110000
3080;4804190000
3081;4804210000
3082;4804290000
3083;4804311000
3084;4804319000
3085;4804391000
3086;4804392000
3087;4804399000
3088;4804410000
3089;4804420000
3090;4804490000
3091;4804510000
3092;4804520000
3093;4804590000
3094;4805110000
3095;4805190000
3096;4805240000
3097;4805251000
3098;4805259000
3099;4805300000
3100;4805400000
3101;4805500000
3102;4805910000
3103;4805920000
3104;4805931000
3105;4805939000
3106;4806100000
3107;4806200000
3108;4806300000
3109;4806400000
3110;4807001000
3111;4807009000
3112;4808100000
3113;4808401000
3114;4808409000
3115;4808900000
3116;4809200000
3117;4809901000
3118;4809909000
3119;4810131100
3120;4810131200
3121;4810131300
3122;4810132100
3123;4810132200
3124;4810133000
3125;4810139100
3126;4810139200
3127;4810141100
3128;4810141200
3129;4810141300
3130;4810141900
3131;4810142100
3132;4810142200
3133;4810143000
3134;4810149100
3135;4810149200
3136;4810149300
3137;4810149900
3138;4810191100
3139;4810191200
3140;4810191300
3141;4810191900
3142;4810192100
3143;4810192200
3144;4810192300
3145;4810192900
3146;4810193100
3147;4810193200
3148;4810193300
3149;4810193900
3150;4810221100
3151;4810221200
3152;4810221300
3153;4810222100
3154;4810222900
3155;4810229000
3156;4810291300
3157;4810291400
3158;4810291900
3159;4810292100
3160;4810292200
3161;4810292300
3162;4810292400
3163;4810292900
3164;4810298000
3165;4810311000
3166;4810312100
3167;4810312900
3168;4810319000
3169;4810321000
3170;4810322100
3171;4810322900
3172;4810329000
3173;4810391000
3174;4810392100
3175;4810392900
3176;4810399000
3177;4810921000
3178;4810922100
3179;4810922900
3180;4810929000
3181;4810991300
3182;4810991400
3183;4810991900
3184;4810992100
3185;4810992900
3186;4810998000
3187;4811101000
3188;4811102000
3189;4811103000
3190;4811109000
3191;4811411100
3192;4811411200
3193;4811411900
3194;4811412000
3195;4811491100
3196;4811491200
3197;4811491900
3198;4811492000
3199;4811511100
3200;4811511200
3201;4811511900
3202;4811512000
3203;4811519100
3204;4811519200
3205;4811519900
3206;4811591100
3207;4811591200
3208;4811591310
3209;4811591390
3210;4811591900
3211;4811592000
3212;4811599100
3213;4811599200
3214;4811599900
3215;4811600000
3216;4811903000
3217;4811904000
3218;4811905000
3219;4811909100
3220;4811909200
3221;4811909900
3222;4812000000
3223;4813100000
3224;4813200000
3225;4813900000
3226;4814200000
3227;4814901000
3228;4814902000
3229;4814909000
3230;4816200000
3231;4816901000
3232;4816902100
3233;4816902900
3234;4816909000
3235;4817100000
3236;4817200000
3237;4817300000
3238;4818100000
3239;4818200000
3240;4818300000
3241;4818500000
3242;4818901000
3243;4818909000
3244;4819100000
3245;4819201000
3246;4819202000
3247;4819209000
3248;4819301000
3249;4819309000
3250;4819400000
3251;4819500000
3252;4819600000
3253;4820100000
3254;4820200000
3255;4820300000
3256;4820400000
3257;4820500000
3258;4820900000
3259;4821100000
3260;4821900000
3261;4822100000
3262;4822900000
3263;4823200000
3264;4823400000
3265;4823610000
3266;4823690000
3267;4823701000
3268;4823709000
3269;4823903000
3270;4823904000
3271;4823905000
3272;4823906000
3273;4823909100
3274;4823909900
3275;4901100000
3276;4901910000
3277;4901990000
3278;4902100000
3279;4902900000
3280;4903000000
3281;4904000000
3282;4905200000
3283;4905900000
3284;4906000000
3285;4907001000
3286;4907002000
3287;4907009000
3288;4908100000
3289;4908900000
3290;4909000000
3291;4910000000
3292;4911101000
3293;4911109000
3294;4911910000
3295;4911991000
3296;4911992000
3297;4911999000
3298;5001000000
3299;5002000000
3300;5003000000
3301;5004000000
3302;5005000000
3303;5006000000
3304;5007100000
3305;5007200000
3306;5007900000
3307;5101110000
3308;5101190000
3309;5101210000
3310;5101290000
3311;5101300000
3312;5102190000
3313;5102200000
3314;5103100000
3315;5103200000
3316;5103300000
3317;5104000000
3318;5105100000
3319;5105210000
3320;5105290000
3321;5105310000
3322;5105400000
3323;5106100000
3324;5106200000
3325;5107100000
3326;5107200000
3327;5108200000
3328;5109100000
3329;5109900000
3330;5110000000
3331;5111110000
3332;5111190000
3333;5111200000
3334;5111300000
3335;5111900000
3336;5112110000
3337;5112190000
3338;5112200000
3339;5112300000
3340;5112900000
3341;5113000000
3342;5201000000
3343;5202100000
3344;5202910000
3345;5202990000
3346;5203000000
3347;5204110000
3348;5204190000
3349;5204200000
3350;5205110000
3351;5205120000
3352;5205130000
3353;5205140000
3354;5205150000
3355;5205210000
3356;5205220000
3357;5205230000
3358;5205240000
3359;5205260000
3360;5205270000
3361;5205280000
3362;5205310000
3363;5205320000
3364;5205330000
3365;5205340000
3366;5205350000
3367;5205410000
3368;5205420000
3369;5205430000
3370;5205440000
3371;5205460000
3372;5205470000
3373;5205480000
3374;5206110000
3375;5206120000
3376;5206130000
3377;5206140000
3378;5206150000
3379;5206210000
3380;5206220000
3381;5206230000
3382;5206240000
3383;5206250000
3384;5206310000
3385;5206320000
3386;5206330000
3387;5206350000
3388;5206410000
3389;5206420000
3390;5206430000
3391;5206450000
3392;5207100000
3393;5207900000
3394;5208110000
3395;5208120000
3396;5208130000
3397;5208190000
3398;5208210000
3399;5208220000
3400;5208230000
3401;5208290000
3402;5208310000
3403;5208320000
3404;5208330000
3405;5208390000
3406;5208410000
3407;5208420000
3408;5208430000
3409;5208490000
3410;5208510000
3411;5208520000
3412;5208591000
3413;5208599000
3414;5209110000
3415;5209121000
3416;5209129000
3417;5209190000
3418;5209210000
3419;5209220000
3420;5209290000
3421;5209310000
3422;5209321000
3423;5209322000
3424;5209329000
3425;5209390000
3426;5209410000
3427;5209421000
3428;5209429000
3429;5209431000
3430;5209439000
3431;5209490000
3432;5209510000
3433;5209520000
3434;5209590000
3435;5210110000
3436;5210191000
3437;5210199000
3438;5210210000
3439;5210291000
3440;5210299000
3441;5210310000
3442;5210320000
3443;5210390000
3444;5210410000
3445;5210491000
3446;5210499000
3447;5210510000
3448;5210591000
3449;5210599000
3450;5211110000
3451;5211120000
3452;5211190000
3453;5211201000
3454;5211202000
3455;5211209000
3456;5211310000
3457;5211320000
3458;5211390000
3459;5211410000
3460;5211420000
3461;5211430000
3462;5211490000
3463;5211510000
3464;5211520000
3465;5211590000
3466;5212110000
3467;5212120000
3468;5212130000
3469;5212140000
3470;5212150000
3471;5212210000
3472;5212220000
3473;5212230000
3474;5212240000
3475;5212250000
3476;5301100000
3477;5301210000
3478;5301290000
3479;5301300000
3480;5302100000
3481;5302900000
3482;5303101000
3483;5303109000
3484;5303900000
3485;5305001100
3486;5305001900
3487;5305002100
3488;5305002900
3489;5305003900
3490;5305009000
3491;5306100000
3492;5306200000
3493;5307100000
3494;5307200000
3495;5308100000
3496;5308200000
3497;5308901000
3498;5308909000
3499;5309110000
3500;5309190000
3501;5309210000
3502;5309290000
3503;5310100000
3504;5310900000
3505;5311001000
3506;5311009000
3507;5401101000
3508;5401102000
3509;5401201000
3510;5401202000
3511;5402110000
3512;5402190000
3513;5402200000
3514;5402310000
3515;5402320000
3516;5402330000
3517;5402340000
3518;5402390000
3519;5402441000
3520;5402442000
3521;5402443000
3522;5402449000
3523;5402450000
3524;5402460000
3525;5402470000
3526;5402480000
3527;5402490000
3528;5402510000
3529;5402520000
3530;5402530000
3531;5402590000
3532;5402610000
3533;5402620000
3534;5402630000
3535;5402690000
3536;5403100000
3537;5403310000
3538;5403320000
3539;5403331000
3540;5403339000
3541;5403390000
3542;5403410000
3543;5403420000
3544;5403490000
3545;5404110000
3546;5404120000
3547;5404191000
3548;5404199000
3549;5404900000
3550;5405000000
3551;5406001000
3552;5406002000
3553;5407100000
3554;5407200000
3555;5407300000
3556;5407411000
3557;5407419000
3558;5407420000
3559;5407430000
3560;5407440000
3561;5407510000
3562;5407520000
3563;5407530000
3564;5407540000
3565;5407610000
3566;5407690000
3567;5407711000
3568;5407719000
3569;5407721000
3570;5407729000
3571;5407731000
3572;5407739000
3573;5407740000
3574;5407810000
3575;5407820000
3576;5407830000
3577;5407840000
3578;5407910000
3579;5407920000
3580;5407930000
3581;5407940000
3582;5408100000
3583;5408210000
3584;5408220000
3585;5408230000
3586;5408240000
3587;5408310000
3588;5408321000
3589;5408329000
3590;5408331000
3591;5408339000
3592;5408340000
3593;5501190000
3594;5501200000
3595;5501300000
3596;5501400000
3597;5501900000
3598;5502100000
3599;5502900000
3600;5503110000
3601;5503190000
3602;5503200000
3603;5503300000
3604;5503400000
3605;5503900000
3606;5504100000
3607;5504900000
3608;5505100000
3609;5505200000
3610;5506100000
3611;5506200000
3612;5506300000
3613;5506400000
3614;5506900000
3615;5507000000
3616;5508101000
3617;5508102000
3618;5508201000
3619;5508202000
3620;5509110000
3621;5509120000
